image_path,detected_objects,image_category,num_objects,timestamp
data/raw/images/lobelia4cosmetics/26513.jpg,"[{'name': 'bottle', 'confidence': 0.3434661328792572}, {'name': 'bottle', 'confidence': 0.33341076970100403}, {'name': 'bottle', 'confidence': 0.31239333748817444}, {'name': 'bottle', 'confidence': 0.3123314380645752}, {'name': 'orange', 'confidence': 0.2799651324748993}]",product_display,5,2026-06-30 00:21:31.329307
data/raw/images/lobelia4cosmetics/26512.jpg,"[{'name': 'sports ball', 'confidence': 0.3680322468280792}, {'name': 'sports ball', 'confidence': 0.2993013560771942}]",other,2,2026-06-30 00:21:31.556302
data/raw/images/lobelia4cosmetics/26506.jpg,"[{'name': 'bottle', 'confidence': 0.6432711482048035}, {'name': 'bottle', 'confidence': 0.6279256343841553}, {'name': 'bottle', 'confidence': 0.4022105634212494}, {'name': 'bottle', 'confidence': 0.35633373260498047}, {'name': 'bottle', 'confidence': 0.34715956449508667}, {'name': 'bottle', 'confidence': 0.34498903155326843}, {'name': 'bottle', 'confidence': 0.3412441909313202}, {'name': 'bottle', 'confidence': 0.31475797295570374}, {'name': 'bottle', 'confidence': 0.26920053362846375}, {'name': 'bottle', 'confidence': 0.2691819667816162}, {'name': 'bottle', 'confidence': 0.263394832611084}]",product_display,11,2026-06-30 00:21:31.765875
data/raw/images/lobelia4cosmetics/26499.jpg,"[{'name': 'bottle', 'confidence': 0.9345337152481079}, {'name': 'person', 'confidence': 0.7855194211006165}, {'name': 'person', 'confidence': 0.6678858995437622}, {'name': 'orange', 'confidence': 0.4590839147567749}, {'name': 'orange', 'confidence': 0.36606255173683167}, {'name': 'person', 'confidence': 0.35414522886276245}, {'name': 'orange', 'confidence': 0.35254785418510437}]",promotional,7,2026-06-30 00:21:31.988663
data/raw/images/lobelia4cosmetics/26658.jpg,"[{'name': 'bottle', 'confidence': 0.4262688159942627}]",product_display,1,2026-06-30 00:21:32.255950
data/raw/images/lobelia4cosmetics/26664.jpg,[],other,0,2026-06-30 00:21:32.502093
data/raw/images/lobelia4cosmetics/26670.jpg,[],other,0,2026-06-30 00:21:32.752336
data/raw/images/lobelia4cosmetics/26666.jpg,[],other,0,2026-06-30 00:21:32.978386
data/raw/images/lobelia4cosmetics/26672.jpg,"[{'name': 'bottle', 'confidence': 0.5097295641899109}, {'name': 'bottle', 'confidence': 0.5074439644813538}, {'name': 'dining table', 'confidence': 0.4608907401561737}, {'name': 'bottle', 'confidence': 0.423902690410614}, {'name': 'bottle', 'confidence': 0.42066624760627747}, {'name': 'cup', 'confidence': 0.368380069732666}, {'name': 'bottle', 'confidence': 0.33850017189979553}, {'name': 'bottle', 'confidence': 0.32597285509109497}, {'name': 'bottle', 'confidence': 0.3151760697364807}, {'name': 'bottle', 'confidence': 0.31241104006767273}, {'name': 'bottle', 'confidence': 0.2992859482765198}, {'name': 'bottle', 'confidence': 0.29021596908569336}]",product_display,12,2026-06-30 00:21:33.187616
data/raw/images/lobelia4cosmetics/26510.jpg,[],other,0,2026-06-30 00:21:33.410774
data/raw/images/lobelia4cosmetics/26504.jpg,"[{'name': 'cup', 'confidence': 0.3540230989456177}]",product_display,1,2026-06-30 00:21:33.630769
data/raw/images/lobelia4cosmetics/26538.jpg,"[{'name': 'cup', 'confidence': 0.3540230989456177}]",product_display,1,2026-06-30 00:21:33.865766
data/raw/images/lobelia4cosmetics/26539.jpg,"[{'name': 'bottle', 'confidence': 0.8124322295188904}]",product_display,1,2026-06-30 00:21:34.178030
data/raw/images/lobelia4cosmetics/26505.jpg,"[{'name': 'book', 'confidence': 0.2522209882736206}]",product_display,1,2026-06-30 00:21:34.405362
data/raw/images/lobelia4cosmetics/26511.jpg,[],other,0,2026-06-30 00:21:34.663886
data/raw/images/lobelia4cosmetics/26673.jpg,"[{'name': 'person', 'confidence': 0.31169021129608154}]",lifestyle,1,2026-06-30 00:21:34.901447
data/raw/images/lobelia4cosmetics/26667.jpg,[],other,0,2026-06-30 00:21:35.118334
data/raw/images/lobelia4cosmetics/26688.jpg,"[{'name': 'cell phone', 'confidence': 0.4421606957912445}, {'name': 'donut', 'confidence': 0.41135257482528687}]",product_display,2,2026-06-30 00:21:35.353409
data/raw/images/lobelia4cosmetics/26663.jpg,"[{'name': 'person', 'confidence': 0.6775979995727539}, {'name': 'stop sign', 'confidence': 0.2887904644012451}]",lifestyle,2,2026-06-30 00:21:35.625497
data/raw/images/lobelia4cosmetics/26677.jpg,[],other,0,2026-06-30 00:21:35.801818
data/raw/images/lobelia4cosmetics/26529.jpg,"[{'name': 'orange', 'confidence': 0.317770779132843}, {'name': 'teddy bear', 'confidence': 0.27108606696128845}]",other,2,2026-06-30 00:21:36.080818
data/raw/images/lobelia4cosmetics/26515.jpg,[],other,0,2026-06-30 00:21:36.333286
data/raw/images/lobelia4cosmetics/26501.jpg,"[{'name': 'bottle', 'confidence': 0.8742003440856934}, {'name': 'dining table', 'confidence': 0.3456086218357086}, {'name': 'bottle', 'confidence': 0.32822975516319275}, {'name': 'bottle', 'confidence': 0.2891218066215515}]",product_display,4,2026-06-30 00:21:36.544610
data/raw/images/lobelia4cosmetics/26500.jpg,"[{'name': 'person', 'confidence': 0.8004418611526489}]",lifestyle,1,2026-06-30 00:21:36.773103
data/raw/images/lobelia4cosmetics/26514.jpg,"[{'name': 'bottle', 'confidence': 0.3352726697921753}, {'name': 'bottle', 'confidence': 0.2959882616996765}]",product_display,2,2026-06-30 00:21:36.978699
data/raw/images/lobelia4cosmetics/26528.jpg,"[{'name': 'bottle', 'confidence': 0.8742003440856934}, {'name': 'dining table', 'confidence': 0.3456086218357086}, {'name': 'bottle', 'confidence': 0.32822975516319275}, {'name': 'bottle', 'confidence': 0.2891218066215515}]",product_display,4,2026-06-30 00:21:37.187485
data/raw/images/lobelia4cosmetics/26676.jpg,"[{'name': 'bottle', 'confidence': 0.593852698802948}]",product_display,1,2026-06-30 00:21:37.441031
data/raw/images/lobelia4cosmetics/26662.jpg,"[{'name': 'cell phone', 'confidence': 0.31957992911338806}]",product_display,1,2026-06-30 00:21:37.661547
data/raw/images/lobelia4cosmetics/26689.jpg,"[{'name': 'bottle', 'confidence': 0.6767722368240356}]",product_display,1,2026-06-30 00:21:37.889465
data/raw/images/lobelia4cosmetics/26648.jpg,[],other,0,2026-06-30 00:21:38.137612
data/raw/images/lobelia4cosmetics/26674.jpg,[],other,0,2026-06-30 00:21:38.381586
data/raw/images/lobelia4cosmetics/26660.jpg,[],other,0,2026-06-30 00:21:38.641547
data/raw/images/lobelia4cosmetics/26502.jpg,"[{'name': 'bottle', 'confidence': 0.7406824231147766}]",product_display,1,2026-06-30 00:21:38.887900
data/raw/images/lobelia4cosmetics/26516.jpg,"[{'name': 'bottle', 'confidence': 0.5097295641899109}, {'name': 'bottle', 'confidence': 0.5074439644813538}, {'name': 'dining table', 'confidence': 0.4608907401561737}, {'name': 'bottle', 'confidence': 0.423902690410614}, {'name': 'bottle', 'confidence': 0.42066624760627747}, {'name': 'cup', 'confidence': 0.368380069732666}, {'name': 'bottle', 'confidence': 0.33850017189979553}, {'name': 'bottle', 'confidence': 0.32597285509109497}, {'name': 'bottle', 'confidence': 0.3151760697364807}, {'name': 'bottle', 'confidence': 0.31241104006767273}, {'name': 'bottle', 'confidence': 0.2992859482765198}, {'name': 'bottle', 'confidence': 0.29021596908569336}]",product_display,12,2026-06-30 00:21:39.091672
data/raw/images/lobelia4cosmetics/26517.jpg,"[{'name': 'person', 'confidence': 0.31169021129608154}]",lifestyle,1,2026-06-30 00:21:39.333784
data/raw/images/lobelia4cosmetics/26503.jpg,"[{'name': 'orange', 'confidence': 0.8506796360015869}, {'name': 'orange', 'confidence': 0.7533296942710876}, {'name': 'bowl', 'confidence': 0.4617130756378174}, {'name': 'dining table', 'confidence': 0.42860519886016846}]",other,4,2026-06-30 00:21:39.580325
data/raw/images/lobelia4cosmetics/26661.jpg,"[{'name': 'bottle', 'confidence': 0.2724872827529907}]",product_display,1,2026-06-30 00:21:39.810787
data/raw/images/lobelia4cosmetics/26675.jpg,"[{'name': 'bottle', 'confidence': 0.30372926592826843}, {'name': 'traffic light', 'confidence': 0.3027338683605194}]",product_display,2,2026-06-30 00:21:40.005691
data/raw/images/lobelia4cosmetics/26649.jpg,[],other,0,2026-06-30 00:21:40.344976
data/raw/images/CheMed123/77.jpg,"[{'name': 'bottle', 'confidence': 0.9558238387107849}, {'name': 'bottle', 'confidence': 0.9073092341423035}, {'name': 'bottle', 'confidence': 0.8960538506507874}, {'name': 'bottle', 'confidence': 0.8936647772789001}]",product_display,4,2026-06-30 00:21:40.622396
data/raw/images/CheMed123/88.jpg,[],other,0,2026-06-30 00:21:40.882785
data/raw/images/CheMed123/76.jpg,"[{'name': 'person', 'confidence': 0.8694229125976562}, {'name': 'chair', 'confidence': 0.2723304033279419}, {'name': 'chair', 'confidence': 0.25177425146102905}]",lifestyle,3,2026-06-30 00:21:41.065429
data/raw/images/CheMed123/74.jpg,[],other,0,2026-06-30 00:21:41.322537
data/raw/images/CheMed123/60.jpg,[],other,0,2026-06-30 00:21:41.576265
data/raw/images/CheMed123/48.jpg,[],other,0,2026-06-30 00:21:41.839881
data/raw/images/CheMed123/49.jpg,"[{'name': 'kite', 'confidence': 0.6801514625549316}, {'name': 'kite', 'confidence': 0.40330350399017334}, {'name': 'kite', 'confidence': 0.34492671489715576}, {'name': 'frisbee', 'confidence': 0.32522204518318176}]",other,4,2026-06-30 00:21:42.099436
data/raw/images/CheMed123/75.jpg,"[{'name': 'person', 'confidence': 0.8353005647659302}]",lifestyle,1,2026-06-30 00:21:42.364005
data/raw/images/CheMed123/59.jpg,"[{'name': 'bottle', 'confidence': 0.28661638498306274}]",product_display,1,2026-06-30 00:21:42.633314
data/raw/images/CheMed123/71.jpg,"[{'name': 'person', 'confidence': 0.8835617899894714}, {'name': 'person', 'confidence': 0.8042728900909424}]",lifestyle,2,2026-06-30 00:21:42.789855
data/raw/images/CheMed123/64.jpg,"[{'name': 'person', 'confidence': 0.6864548325538635}, {'name': 'person', 'confidence': 0.440192848443985}, {'name': 'banana', 'confidence': 0.280935674905777}, {'name': 'remote', 'confidence': 0.25620219111442566}]",lifestyle,4,2026-06-30 00:21:43.057672
data/raw/images/CheMed123/70.jpg,"[{'name': 'potted plant', 'confidence': 0.924700140953064}, {'name': 'person', 'confidence': 0.844322144985199}, {'name': 'book', 'confidence': 0.4226498603820801}]",promotional,3,2026-06-30 00:21:43.242281
data/raw/images/CheMed123/58.jpg,"[{'name': 'bottle', 'confidence': 0.41152629256248474}]",product_display,1,2026-06-30 00:21:43.478121
data/raw/images/CheMed123/67.jpg,"[{'name': 'stop sign', 'confidence': 0.5792272090911865}, {'name': 'book', 'confidence': 0.2841630280017853}]",product_display,2,2026-06-30 00:21:43.741196
data/raw/images/CheMed123/9.jpg,"[{'name': 'bottle', 'confidence': 0.38718265295028687}]",product_display,1,2026-06-30 00:21:44.026154
data/raw/images/CheMed123/14.jpg,[],other,0,2026-06-30 00:21:44.230260
data/raw/images/CheMed123/29.jpg,"[{'name': 'person', 'confidence': 0.6185224652290344}, {'name': 'surfboard', 'confidence': 0.5944799780845642}, {'name': 'person', 'confidence': 0.527970552444458}, {'name': 'person', 'confidence': 0.2781943380832672}]",lifestyle,4,2026-06-30 00:21:44.440228
data/raw/images/CheMed123/15.jpg,[],other,0,2026-06-30 00:21:44.707369
data/raw/images/CheMed123/17.jpg,"[{'name': 'bottle', 'confidence': 0.5259650349617004}, {'name': 'bottle', 'confidence': 0.49454933404922485}, {'name': 'bottle', 'confidence': 0.4317871928215027}, {'name': 'bottle', 'confidence': 0.3873794972896576}, {'name': 'bottle', 'confidence': 0.38497117161750793}, {'name': 'bottle', 'confidence': 0.3799237012863159}, {'name': 'bottle', 'confidence': 0.374876469373703}, {'name': 'bottle', 'confidence': 0.3264196515083313}, {'name': 'bottle', 'confidence': 0.2848581373691559}, {'name': 'bottle', 'confidence': 0.27928799390792847}, {'name': 'bottle', 'confidence': 0.27187925577163696}]",product_display,11,2026-06-30 00:21:44.907361
data/raw/images/CheMed123/13.jpg,"[{'name': 'hot dog', 'confidence': 0.5038546919822693}, {'name': 'donut', 'confidence': 0.39899754524230957}, {'name': 'hot dog', 'confidence': 0.3097327649593353}, {'name': 'donut', 'confidence': 0.2969222366809845}, {'name': 'hot dog', 'confidence': 0.26365914940834045}, {'name': 'hot dog', 'confidence': 0.250239759683609}]",other,6,2026-06-30 00:21:45.181100
data/raw/images/CheMed123/39.jpg,"[{'name': 'mouse', 'confidence': 0.9113696217536926}, {'name': 'mouse', 'confidence': 0.9018739461898804}, {'name': 'mouse', 'confidence': 0.8929608464241028}, {'name': 'mouse', 'confidence': 0.6237649917602539}, {'name': 'mouse', 'confidence': 0.5940202474594116}, {'name': 'mouse', 'confidence': 0.5546790957450867}, {'name': 'mouse', 'confidence': 0.5261478424072266}, {'name': 'mouse', 'confidence': 0.41445061564445496}]",other,8,2026-06-30 00:21:45.339821
data/raw/images/CheMed123/11.jpg,"[{'name': 'clock', 'confidence': 0.4272936284542084}]",other,1,2026-06-30 00:21:45.628786
data/raw/images/CheMed123/10.jpg,[],other,0,2026-06-30 00:21:45.923231
data/raw/images/CheMed123/38.jpg,[],other,0,2026-06-30 00:21:46.148600
data/raw/images/CheMed123/21.jpg,"[{'name': 'bird', 'confidence': 0.25255754590034485}]",other,1,2026-06-30 00:21:46.415056
data/raw/images/CheMed123/34.jpg,[],other,0,2026-06-30 00:21:46.640937
data/raw/images/CheMed123/20.jpg,"[{'name': 'person', 'confidence': 0.9401442408561707}, {'name': 'person', 'confidence': 0.9276632070541382}, {'name': 'dining table', 'confidence': 0.3616376519203186}, {'name': 'dining table', 'confidence': 0.32224997878074646}]",lifestyle,4,2026-06-30 00:21:46.874404
data/raw/images/CheMed123/22.jpg,"[{'name': 'stop sign', 'confidence': 0.2775056064128876}]",other,1,2026-06-30 00:21:47.096303
data/raw/images/CheMed123/23.jpg,"[{'name': 'cell phone', 'confidence': 0.610697865486145}]",product_display,1,2026-06-30 00:21:47.312851
data/raw/images/CheMed123/33.jpg,"[{'name': 'orange', 'confidence': 0.671222448348999}, {'name': 'orange', 'confidence': 0.5760770440101624}, {'name': 'book', 'confidence': 0.2715924084186554}]",product_display,3,2026-06-30 00:21:47.553466
data/raw/images/CheMed123/27.jpg,[],other,0,2026-06-30 00:21:47.769493
data/raw/images/CheMed123/26.jpg,"[{'name': 'person', 'confidence': 0.8275558948516846}, {'name': 'cup', 'confidence': 0.4267362058162689}, {'name': 'book', 'confidence': 0.3177139163017273}, {'name': 'book', 'confidence': 0.31305038928985596}]",promotional,4,2026-06-30 00:21:48.006690
data/raw/images/CheMed123/32.jpg,"[{'name': 'person', 'confidence': 0.5881935954093933}]",lifestyle,1,2026-06-30 00:21:48.226903
data/raw/images/CheMed123/18.jpg,[],other,0,2026-06-30 00:21:48.450567
data/raw/images/CheMed123/30.jpg,"[{'name': 'person', 'confidence': 0.4139041602611542}]",lifestyle,1,2026-06-30 00:21:48.675132
data/raw/images/CheMed123/31.jpg,"[{'name': 'bottle', 'confidence': 0.5125073790550232}, {'name': 'bottle', 'confidence': 0.4973132312297821}, {'name': 'bottle', 'confidence': 0.43496695160865784}, {'name': 'bottle', 'confidence': 0.3880819082260132}, {'name': 'bottle', 'confidence': 0.3880271315574646}, {'name': 'bottle', 'confidence': 0.38319599628448486}, {'name': 'bottle', 'confidence': 0.37693241238594055}, {'name': 'bottle', 'confidence': 0.3327511250972748}, {'name': 'bottle', 'confidence': 0.2785998582839966}, {'name': 'bottle', 'confidence': 0.2762432098388672}, {'name': 'bottle', 'confidence': 0.2743058502674103}]",product_display,11,2026-06-30 00:21:48.893234
data/raw/images/CheMed123/25.jpg,"[{'name': 'cell phone', 'confidence': 0.8613103628158569}, {'name': 'person', 'confidence': 0.6283650398254395}]",promotional,2,2026-06-30 00:21:49.115535
data/raw/images/CheMed123/19.jpg,"[{'name': 'person', 'confidence': 0.9401442408561707}, {'name': 'person', 'confidence': 0.9276632070541382}, {'name': 'dining table', 'confidence': 0.3616376519203186}, {'name': 'dining table', 'confidence': 0.32224997878074646}]",lifestyle,4,2026-06-30 00:21:49.332910
data/raw/images/CheMed123/4.jpg,[],other,0,2026-06-30 00:21:49.590518
data/raw/images/CheMed123/56.jpg,"[{'name': 'person', 'confidence': 0.8329589366912842}]",lifestyle,1,2026-06-30 00:21:49.856183
data/raw/images/CheMed123/81.jpg,"[{'name': 'bottle', 'confidence': 0.8817965388298035}, {'name': 'bottle', 'confidence': 0.8326680660247803}, {'name': 'bottle', 'confidence': 0.8216718435287476}, {'name': 'bottle', 'confidence': 0.8041244745254517}, {'name': 'bottle', 'confidence': 0.7617479562759399}]",product_display,5,2026-06-30 00:21:50.131921
data/raw/images/CheMed123/95.jpg,"[{'name': 'person', 'confidence': 0.868440568447113}, {'name': 'person', 'confidence': 0.49181705713272095}]",lifestyle,2,2026-06-30 00:21:50.400409
data/raw/images/CheMed123/94.jpg,"[{'name': 'cup', 'confidence': 0.7408691048622131}, {'name': 'person', 'confidence': 0.475845068693161}, {'name': 'cup', 'confidence': 0.3855976164340973}]",promotional,3,2026-06-30 00:21:50.678915
data/raw/images/CheMed123/80.jpg,"[{'name': 'person', 'confidence': 0.9279417395591736}, {'name': 'bottle', 'confidence': 0.7433301210403442}, {'name': 'chair', 'confidence': 0.5636420845985413}]",promotional,3,2026-06-30 00:21:50.888504
data/raw/images/CheMed123/57.jpg,"[{'name': 'person', 'confidence': 0.8896958827972412}, {'name': 'potted plant', 'confidence': 0.8720235228538513}, {'name': 'potted plant', 'confidence': 0.7365863919258118}, {'name': 'potted plant', 'confidence': 0.5936976075172424}, {'name': 'potted plant', 'confidence': 0.49152156710624695}, {'name': 'potted plant', 'confidence': 0.2665599286556244}]",lifestyle,6,2026-06-30 00:21:51.084698
data/raw/images/CheMed123/43.jpg,"[{'name': 'person', 'confidence': 0.8564761877059937}, {'name': 'chair', 'confidence': 0.2936415374279022}]",lifestyle,2,2026-06-30 00:21:51.349666
data/raw/images/CheMed123/55.jpg,"[{'name': 'stop sign', 'confidence': 0.3071293234825134}]",other,1,2026-06-30 00:21:51.619364
data/raw/images/CheMed123/41.jpg,"[{'name': 'person', 'confidence': 0.4210361838340759}]",lifestyle,1,2026-06-30 00:21:51.883295
data/raw/images/CheMed123/96.jpg,"[{'name': 'cup', 'confidence': 0.3260035216808319}]",product_display,1,2026-06-30 00:21:52.143953
data/raw/images/CheMed123/82.jpg,"[{'name': 'bottle', 'confidence': 0.8991732001304626}, {'name': 'bottle', 'confidence': 0.8424995541572571}, {'name': 'bottle', 'confidence': 0.7403751611709595}, {'name': 'apple', 'confidence': 0.4784528613090515}]",product_display,4,2026-06-30 00:21:52.411860
data/raw/images/CheMed123/97.jpg,[],other,0,2026-06-30 00:21:52.673357
data/raw/images/CheMed123/40.jpg,"[{'name': 'person', 'confidence': 0.7191462516784668}, {'name': 'person', 'confidence': 0.6743711233139038}, {'name': 'person', 'confidence': 0.6338376402854919}, {'name': 'person', 'confidence': 0.5978044271469116}, {'name': 'person', 'confidence': 0.5868255496025085}, {'name': 'person', 'confidence': 0.5125870704650879}, {'name': 'person', 'confidence': 0.45207592844963074}, {'name': 'person', 'confidence': 0.43699124455451965}, {'name': 'person', 'confidence': 0.3316478729248047}, {'name': 'person', 'confidence': 0.33127015829086304}]",lifestyle,10,2026-06-30 00:21:52.851022
data/raw/images/CheMed123/78.jpg,"[{'name': 'person', 'confidence': 0.7698584198951721}, {'name': 'person', 'confidence': 0.35558605194091797}]",lifestyle,2,2026-06-30 00:21:53.066831
data/raw/images/CheMed123/2.jpg,"[{'name': 'bottle', 'confidence': 0.38718265295028687}]",product_display,1,2026-06-30 00:21:53.296602
data/raw/images/CheMed123/50.jpg,"[{'name': 'cake', 'confidence': 0.29161056876182556}]",other,1,2026-06-30 00:21:53.561306
data/raw/images/CheMed123/44.jpg,"[{'name': 'cell phone', 'confidence': 0.9386716485023499}, {'name': 'person', 'confidence': 0.8479923009872437}]",promotional,2,2026-06-30 00:21:53.740075
data/raw/images/CheMed123/93.jpg,"[{'name': 'person', 'confidence': 0.9076734185218811}]",lifestyle,1,2026-06-30 00:21:54.074835
data/raw/images/CheMed123/87.jpg,"[{'name': 'parking meter', 'confidence': 0.278560608625412}]",other,1,2026-06-30 00:21:54.375146
data/raw/images/CheMed123/86.jpg,"[{'name': 'person', 'confidence': 0.9013168215751648}, {'name': 'refrigerator', 'confidence': 0.3570437729358673}]",lifestyle,2,2026-06-30 00:21:54.644633
data/raw/images/CheMed123/92.jpg,[],other,0,2026-06-30 00:21:54.909363
data/raw/images/CheMed123/45.jpg,"[{'name': 'scissors', 'confidence': 0.6319935321807861}]",other,1,2026-06-30 00:21:55.168672
data/raw/images/CheMed123/3.jpg,[],other,0,2026-06-30 00:21:55.428956
data/raw/images/CheMed123/79.jpg,[],other,0,2026-06-30 00:21:55.700006
data/raw/images/CheMed123/53.jpg,"[{'name': 'person', 'confidence': 0.5737687945365906}]",lifestyle,1,2026-06-30 00:21:55.937120
data/raw/images/CheMed123/90.jpg,"[{'name': 'book', 'confidence': 0.30779942870140076}]",product_display,1,2026-06-30 00:21:56.209282
data/raw/images/CheMed123/91.jpg,[],other,0,2026-06-30 00:21:56.473989
data/raw/images/CheMed123/85.jpg,[],other,0,2026-06-30 00:21:56.736647
data/raw/images/CheMed123/52.jpg,"[{'name': 'person', 'confidence': 0.7039296627044678}, {'name': 'person', 'confidence': 0.6460767984390259}, {'name': 'horse', 'confidence': 0.625271737575531}, {'name': 'person', 'confidence': 0.5130646228790283}, {'name': 'person', 'confidence': 0.4309832453727722}, {'name': 'person', 'confidence': 0.3347780704498291}]",lifestyle,6,2026-06-30 00:21:56.987705
data/raw/images/CheMed123/46.jpg,"[{'name': 'person', 'confidence': 0.8272138833999634}, {'name': 'person', 'confidence': 0.47488096356391907}, {'name': 'tv', 'confidence': 0.3886367678642273}]",promotional,3,2026-06-30 00:21:57.240702
data/raw/images/tikvahethiopia/106523.jpg,"[{'name': 'person', 'confidence': 0.5532872080802917}, {'name': 'person', 'confidence': 0.321567177772522}]",lifestyle,2,2026-06-30 00:21:57.441785
data/raw/images/tikvahethiopia/106443.jpg,"[{'name': 'person', 'confidence': 0.8307501673698425}, {'name': 'person', 'confidence': 0.8109138607978821}, {'name': 'person', 'confidence': 0.7965286374092102}, {'name': 'person', 'confidence': 0.7728989720344543}, {'name': 'person', 'confidence': 0.6125236749649048}, {'name': 'person', 'confidence': 0.4606853723526001}, {'name': 'frisbee', 'confidence': 0.3989817798137665}, {'name': 'person', 'confidence': 0.3403043746948242}, {'name': 'person', 'confidence': 0.28574901819229126}, {'name': 'person', 'confidence': 0.2656870186328888}]",lifestyle,10,2026-06-30 00:21:57.795720
data/raw/images/tikvahethiopia/106331.jpg,"[{'name': 'person', 'confidence': 0.8391423225402832}, {'name': 'person', 'confidence': 0.802187442779541}, {'name': 'person', 'confidence': 0.7478228211402893}, {'name': 'person', 'confidence': 0.7217119336128235}, {'name': 'person', 'confidence': 0.718715488910675}, {'name': 'person', 'confidence': 0.6745206713676453}, {'name': 'person', 'confidence': 0.6713812947273254}, {'name': 'umbrella', 'confidence': 0.6553202867507935}, {'name': 'person', 'confidence': 0.5798601508140564}, {'name': 'person', 'confidence': 0.5755746364593506}, {'name': 'person', 'confidence': 0.5120726227760315}, {'name': 'person', 'confidence': 0.4736233353614807}, {'name': 'umbrella', 'confidence': 0.46634307503700256}, {'name': 'person', 'confidence': 0.46211233735084534}, {'name': 'person', 'confidence': 0.4618999660015106}, {'name': 'person', 'confidence': 0.4276180565357208}, {'name': 'person', 'confidence': 0.4128764271736145}, {'name': 'person', 'confidence': 0.37093591690063477}, {'name': 'person', 'confidence': 0.3696819543838501}, {'name': 'person', 'confidence': 0.3597565293312073}, {'name': 'umbrella', 'confidence': 0.34967976808547974}, {'name': 'person', 'confidence': 0.2808792293071747}, {'name': 'person', 'confidence': 0.2765735685825348}, {'name': 'umbrella', 'confidence': 0.26774653792381287}, {'name': 'person', 'confidence': 0.26488396525382996}, {'name': 'person', 'confidence': 0.25275281071662903}]",lifestyle,26,2026-06-30 00:21:57.983753
data/raw/images/tikvahethiopia/106457.jpg,"[{'name': 'person', 'confidence': 0.8389312624931335}, {'name': 'chair', 'confidence': 0.7649108171463013}, {'name': 'person', 'confidence': 0.6533361673355103}, {'name': 'chair', 'confidence': 0.6496058106422424}, {'name': 'chair', 'confidence': 0.6327617168426514}, {'name': 'chair', 'confidence': 0.5712482929229736}, {'name': 'person', 'confidence': 0.5364075899124146}, {'name': 'person', 'confidence': 0.5282711386680603}, {'name': 'chair', 'confidence': 0.5193748474121094}, {'name': 'chair', 'confidence': 0.49823421239852905}, {'name': 'potted plant', 'confidence': 0.4698954224586487}, {'name': 'person', 'confidence': 0.4672327935695648}, {'name': 'chair', 'confidence': 0.45658332109451294}, {'name': 'person', 'confidence': 0.45032426714897156}, {'name': 'person', 'confidence': 0.4420652985572815}, {'name': 'person', 'confidence': 0.4365951418876648}, {'name': 'person', 'confidence': 0.42455753684043884}, {'name': 'chair', 'confidence': 0.40661385655403137}, {'name': 'person', 'confidence': 0.39600393176078796}, {'name': 'person', 'confidence': 0.39548251032829285}, {'name': 'person', 'confidence': 0.3653152287006378}, {'name': 'chair', 'confidence': 0.35892122983932495}, {'name': 'person', 'confidence': 0.35887935757637024}, {'name': 'chair', 'confidence': 0.33834898471832275}, {'name': 'chair', 'confidence': 0.3200743794441223}, {'name': 'person', 'confidence': 0.28568509221076965}, {'name': 'person', 'confidence': 0.27680498361587524}, {'name': 'potted plant', 'confidence': 0.2649427652359009}, {'name': 'person', 'confidence': 0.2549733519554138}]",lifestyle,29,2026-06-30 00:21:58.198931
data/raw/images/tikvahethiopia/106480.jpg,[],other,0,2026-06-30 00:21:58.376994
data/raw/images/tikvahethiopia/106494.jpg,[],other,0,2026-06-30 00:21:58.589255
data/raw/images/tikvahethiopia/106495.jpg,"[{'name': 'person', 'confidence': 0.9151487946510315}, {'name': 'person', 'confidence': 0.847819983959198}, {'name': 'bed', 'confidence': 0.8288528919219971}, {'name': 'potted plant', 'confidence': 0.7731748223304749}, {'name': 'chair', 'confidence': 0.6519900560379028}, {'name': 'laptop', 'confidence': 0.609040379524231}, {'name': 'vase', 'confidence': 0.36722761392593384}, {'name': 'potted plant', 'confidence': 0.35876429080963135}]",promotional,8,2026-06-30 00:21:58.827105
data/raw/images/tikvahethiopia/106481.jpg,"[{'name': 'person', 'confidence': 0.7999095916748047}, {'name': 'person', 'confidence': 0.7580987811088562}, {'name': 'person', 'confidence': 0.6411518454551697}, {'name': 'person', 'confidence': 0.5965604782104492}, {'name': 'person', 'confidence': 0.46399882435798645}, {'name': 'person', 'confidence': 0.4520092010498047}, {'name': 'person', 'confidence': 0.40138694643974304}, {'name': 'person', 'confidence': 0.39492732286453247}, {'name': 'person', 'confidence': 0.38170716166496277}, {'name': 'person', 'confidence': 0.33101511001586914}, {'name': 'person', 'confidence': 0.3253175914287567}]",lifestyle,11,2026-06-30 00:21:59.102844
